ID,PURPOSE,AGE,GENDER,INCOME,GA,AV.TRAIN,AV.SM,AV.CAR,TT.TRAIN,TT.SM,TT.CAR,CO.TRAIN,CO.SM,CO.CAR,CHOICE
334,3,1,0,1,1,1,1,0,1.02,0.49,0,0,0,0,SM
334,3,1,0,1,1,1,1,0,0.95,0.46,0,0,0,0,SM
334,3,1,0,1,1,1,1,0,1.16,0.53,0,0,0,0,TRAIN
334,3,1,0,1,1,1,1,0,0.95,0.49,0,0,0,0,TRAIN
334,3,1,0,1,1,1,1,0,1.16,0.49,0,0,0,0,SM
334,3,1,0,1,1,1,1,0,1.02,0.46,0,0,0,0,TRAIN
334,3,1,0,1,1,1,1,0,0.95,0.53,0,0,0,0,TRAIN
334,3,1,0,1,1,1,1,0,0.95,0.53,0,0,0,0,TRAIN
334,3,1,0,1,1,1,1,0,1.16,0.46,0,0,0,0,SM
335,3,1,1,1,1,1,1,1,1.71,0.93,1,0,0,0.32,SM
335,3,1,1,1,1,1,1,1,1.71,0.89,1.3,0,0,0.52,TRAIN
335,3,1,1,1,1,1,1,1,1.71,0.86,1.3,0,0,0.4,TRAIN
335,3,1,1,1,1,1,1,1,1.31,0.86,0.8,0,0,0.52,TRAIN
335,3,1,1,1,1,1,1,1,1.44,0.86,1.3,0,0,0.32,TRAIN
335,3,1,1,1,1,1,1,1,1.44,0.89,0.8,0,0,0.4,SM
335,3,1,1,1,1,1,1,1,1.44,0.86,0.8,0,0,0.32,SM
335,3,1,1,1,1,1,1,1,1.71,0.89,0.8,0,0,0.52,SM
335,3,1,1,1,1,1,1,1,1.44,0.89,1,0,0,0.4,TRAIN
336,3,1,1,1,1,1,1,0,1.26,0.87,0,0,0,0,SM
336,3,1,1,1,1,1,1,0,1.26,0.85,0,0,0,0,SM
336,3,1,1,1,1,1,1,0,1.26,0.83,0,0,0,0,TRAIN
336,3,1,1,1,1,1,1,0,1,0.83,0,0,0,0,SM
336,3,1,1,1,1,1,1,0,1.09,0.83,0,0,0,0,TRAIN
336,3,1,1,1,1,1,1,0,1.09,0.85,0,0,0,0,TRAIN
336,3,1,1,1,1,1,1,0,1.09,0.83,0,0,0,0,SM
336,3,1,1,1,1,1,1,0,1.26,0.85,0,0,0,0,SM
336,3,1,1,1,1,1,1,0,1.09,0.85,0,0,0,0,TRAIN
337,3,1,0,1,0,1,1,0,0.61,0.32,0,2.09,2.51,0,TRAIN
337,3,1,0,1,0,1,1,0,0.61,0.28,0,1.88,3.34,0,TRAIN
337,3,1,0,1,0,1,1,0,0.61,0.3,0,2.09,3.34,0,TRAIN
337,3,1,0,1,0,1,1,0,0.51,0.28,0,1.88,3.34,0,TRAIN
337,3,1,0,1,0,1,1,0,0.54,0.28,0,2.09,2.72,0,TRAIN
337,3,1,0,1,0,1,1,0,0.54,0.3,0,1.88,2.51,0,SM
337,3,1,0,1,0,1,1,0,0.54,0.28,0,2.51,2.51,0,SM
337,3,1,0,1,0,1,1,0,0.54,0.3,0,2.09,3.34,0,TRAIN
337,3,1,0,1,0,1,1,0,0.61,0.3,0,2.51,2.72,0,SM
338,3,1,0,4,0,1,1,0,0.71,0.42,0,1.16,1.39,0,SM
338,3,1,0,4,0,1,1,0,0.71,0.38,0,1.04,1.86,0,TRAIN
338,3,1,0,4,0,1,1,0,0.71,0.4,0,1.16,1.86,0,TRAIN
338,3,1,0,4,0,1,1,0,0.61,0.38,0,1.04,1.86,0,TRAIN
338,3,1,0,4,0,1,1,0,0.64,0.38,0,1.16,1.51,0,SM
338,3,1,0,4,0,1,1,0,0.64,0.4,0,1.04,1.39,0,SM
338,3,1,0,4,0,1,1,0,0.64,0.38,0,1.39,1.39,0,SM
338,3,1,0,4,0,1,1,0,0.64,0.4,0,1.16,1.86,0,SM
338,3,1,0,4,0,1,1,0,0.71,0.4,0,1.39,1.51,0,SM
339,3,5,0,1,0,1,1,0,1.21,0.49,0,2.59,2.59,0,SM
339,3,5,0,1,0,1,1,0,1,0.52,0,1.94,2.59,0,SM
339,3,5,0,1,0,1,1,0,1.21,0.56,0,1.94,2.81,0,SM
339,3,5,0,1,0,1,1,0,1.07,0.56,0,1.94,2.81,0,SM
339,3,5,0,1,0,1,1,0,1.07,0.56,0,2.16,2.59,0,SM
339,3,5,0,1,0,1,1,0,1,0.56,0,2.16,2.59,0,SM
339,3,5,0,1,0,1,1,0,1,0.52,0,2.59,2.81,0,TRAIN
339,3,5,0,1,0,1,1,0,1,0.49,0,2.16,2.81,0,SM
339,3,5,0,1,0,1,1,0,1.07,0.56,0,2.59,3.46,0,SM
340,3,1,1,1,0,1,1,0,0.8,0.56,0,0.65,0.7,0,SM
340,3,1,1,1,0,1,1,0,0.73,0.54,0,0.65,0.65,0,SM
340,3,1,1,1,0,1,1,0,0.94,0.58,0,0.65,0.86,0,TRAIN
340,3,1,1,1,0,1,1,0,0.73,0.56,0,0.54,0.86,0,TRAIN
340,3,1,1,1,0,1,1,0,0.94,0.56,0,0.49,0.65,0,SM
340,3,1,1,1,0,1,1,0,0.8,0.54,0,0.49,0.86,0,TRAIN
340,3,1,1,1,0,1,1,0,0.73,0.58,0,0.65,0.86,0,TRAIN
340,3,1,1,1,0,1,1,0,0.73,0.58,0,0.49,0.7,0,TRAIN
340,3,1,1,1,0,1,1,0,0.94,0.54,0,0.54,0.7,0,SM
341,3,4,1,1,0,1,1,1,0.63,0.29,0.45,0.53,0.53,0.3,CAR
341,3,4,1,1,0,1,1,1,0.63,0.33,0.36,0.4,0.57,0.24,TRAIN
341,3,4,1,1,0,1,1,1,0.51,0.31,0.58,0.4,0.53,0.24,TRAIN
341,3,4,1,1,0,1,1,1,0.55,0.33,0.58,0.4,0.57,0.39,TRAIN
341,3,4,1,1,0,1,1,1,0.55,0.33,0.36,0.44,0.53,0.39,CAR
341,3,4,1,1,0,1,1,1,0.51,0.33,0.58,0.44,0.53,0.3,TRAIN
341,3,4,1,1,0,1,1,1,0.51,0.31,0.45,0.53,0.57,0.24,CAR
341,3,4,1,1,0,1,1,1,0.55,0.33,0.45,0.53,0.7,0.39,TRAIN
341,3,4,1,1,0,1,1,1,0.51,0.29,0.45,0.44,0.57,0.39,TRAIN
342,3,3,0,3,0,1,1,1,2.37,0.82,1.4,1.06,1.12,0.85,SM
342,3,3,0,3,0,1,1,1,2.37,0.96,1.12,0.79,0.97,0.68,SM
342,3,3,0,3,0,1,1,1,1.83,0.88,1.82,0.79,0.9,0.68,SM
342,3,3,0,3,0,1,1,1,2.01,0.96,1.82,0.79,0.97,1.1,SM
342,3,3,0,3,0,1,1,1,2.01,0.96,1.12,0.88,0.97,1.1,SM
342,3,3,0,3,0,1,1,1,1.83,0.88,1.4,1.06,1.18,0.68,SM
342,3,3,0,3,0,1,1,1,1.83,0.96,1.82,0.88,0.97,0.85,SM
342,3,3,0,3,0,1,1,1,2.01,0.96,1.4,1.06,1.37,1.1,SM
342,3,3,0,3,0,1,1,1,1.83,0.82,1.4,0.88,1.05,1.1,SM
343,3,5,1,3,0,1,1,1,1.25,0.5,0.7,0.64,0.68,0.4,SM
343,3,5,1,3,0,1,1,1,1,0.53,0.91,0.48,0.54,0.32,SM
343,3,5,1,3,0,1,1,1,1.25,0.57,0.56,0.48,0.56,0.32,SM
343,3,5,1,3,0,1,1,1,1.08,0.57,0.91,0.48,0.56,0.52,SM
343,3,5,1,3,0,1,1,1,1.08,0.57,0.56,0.53,0.58,0.52,SM
343,3,5,1,3,0,1,1,1,1,0.57,0.91,0.53,0.58,0.4,SM
343,3,5,1,3,0,1,1,1,1,0.53,0.7,0.64,0.71,0.32,SM
343,3,5,1,3,0,1,1,1,1,0.5,0.7,0.53,0.6,0.52,SM
343,3,5,1,3,0,1,1,1,1.08,0.57,0.7,0.64,0.81,0.52,TRAIN
344,3,2,1,2,0,1,1,1,1.75,0.95,0.6,0.55,0.65,0.35,SM
344,3,2,1,2,0,1,1,1,1.39,0.98,0.78,0.41,0.48,0.28,SM
344,3,2,1,2,0,1,1,1,1.75,1.02,0.48,0.41,0.53,0.28,CAR
344,3,2,1,2,0,1,1,1,1.51,1.02,0.78,0.41,0.53,0.45,SM
344,3,2,1,2,0,1,1,1,1.51,1.02,0.48,0.46,0.54,0.45,CAR
344,3,2,1,2,0,1,1,1,1.39,1.02,0.78,0.46,0.54,0.35,CAR
344,3,2,1,2,0,1,1,1,1.39,0.98,0.6,0.55,0.68,0.28,CAR
344,3,2,1,2,0,1,1,1,1.39,0.95,0.6,0.46,0.56,0.45,SM
344,3,2,1,2,0,1,1,1,1.51,1.02,0.6,0.55,0.76,0.45,CAR
345,3,2,1,3,0,1,1,1,1.64,0.81,1,0.82,0.84,1,SM
345,3,2,1,3,0,1,1,1,1.26,0.84,1.3,0.61,0.71,0.8,SM
345,3,2,1,3,0,1,1,1,1.64,0.88,0.8,0.61,0.74,0.8,SM
345,3,2,1,3,0,1,1,1,1.39,0.88,1.3,0.61,0.74,1.3,SM
345,3,2,1,3,0,1,1,1,1.39,0.88,0.8,0.68,0.76,1.3,SM
345,3,2,1,3,0,1,1,1,1.26,0.88,1.3,0.68,0.76,1,SM
345,3,2,1,3,0,1,1,1,1.26,0.84,1,0.82,0.9,0.8,TRAIN
345,3,2,1,3,0,1,1,1,1.26,0.81,1,0.68,0.81,1.3,SM
345,3,2,1,3,0,1,1,1,1.39,0.88,1,0.82,1.05,1.3,TRAIN
346,3,2,1,4,0,1,1,0,1.16,0.86,0,0.65,0.71,0,SM
346,3,2,1,4,0,1,1,0,0.91,0.88,0,0.49,0.54,0,TRAIN
346,3,2,1,4,0,1,1,0,1.16,0.9,0,0.49,0.56,0,SM
346,3,2,1,4,0,1,1,0,0.99,0.9,0,0.49,0.56,0,SM
346,3,2,1,4,0,1,1,0,0.99,0.9,0,0.54,0.6,0,SM
346,3,2,1,4,0,1,1,0,0.91,0.9,0,0.54,0.6,0,SM
346,3,2,1,4,0,1,1,0,0.91,0.88,0,0.65,0.71,0,SM
346,3,2,1,4,0,1,1,0,0.91,0.86,0,0.54,0.6,0,SM
346,3,2,1,4,0,1,1,0,0.99,0.9,0,0.65,0.78,0,SM
347,3,3,1,2,0,1,1,0,1.23,0.51,0,0.72,0.81,0,SM
347,3,3,1,2,0,1,1,0,1.02,0.54,0,0.54,0.68,0,SM
347,3,3,1,2,0,1,1,0,1.23,0.58,0,0.54,0.71,0,SM
347,3,3,1,2,0,1,1,0,1.09,0.58,0,0.54,0.71,0,SM
347,3,3,1,2,0,1,1,0,1.09,0.58,0,0.6,0.71,0,SM
347,3,3,1,2,0,1,1,0,1.02,0.58,0,0.6,0.71,0,SM
347,3,3,1,2,0,1,1,0,1.02,0.54,0,0.72,0.84,0,SM
347,3,3,1,2,0,1,1,0,1.02,0.51,0,0.6,0.76,0,SM
347,3,3,1,2,0,1,1,0,1.09,0.58,0,0.72,0.97,0,TRAIN
348,3,3,1,2,0,1,1,1,1.92,1.07,1.5,0.89,0.92,0.8,SM
348,3,3,1,2,0,1,1,1,1.92,1.14,1.2,0.67,0.78,0.64,SM
348,3,3,1,2,0,1,1,1,1.51,1.1,1.95,0.67,0.76,0.64,SM
348,3,3,1,2,0,1,1,1,1.65,1.14,1.95,0.67,0.78,1.04,SM
348,3,3,1,2,0,1,1,1,1.65,1.14,1.2,0.74,0.81,1.04,SM
348,3,3,1,2,0,1,1,1,1.51,1.1,1.5,0.89,0.94,0.64,SM
348,3,3,1,2,0,1,1,1,1.51,1.14,1.95,0.74,0.81,0.8,SM
348,3,3,1,2,0,1,1,1,1.65,1.14,1.5,0.89,1.09,1.04,SM
348,3,3,1,2,0,1,1,1,1.51,1.07,1.5,0.74,0.84,1.04,SM
349,3,4,0,2,0,1,1,0,2.83,1.38,0,0.99,1.12,0,SM
349,3,4,0,2,0,1,1,0,2.83,1.3,0,0.99,1.33,0,SM
349,3,4,0,2,0,1,1,0,2.83,1.24,0,0.89,1.22,0,SM
349,3,4,0,2,0,1,1,0,2.15,1.24,0,0.89,1.22,0,SM
349,3,4,0,2,0,1,1,0,2.38,1.24,0,0.99,1.18,0,SM
349,3,4,0,2,0,1,1,0,2.38,1.3,0,0.89,1.05,0,SM
349,3,4,0,2,0,1,1,0,2.38,1.24,0,1.19,1.27,0,SM
349,3,4,0,2,0,1,1,0,2.83,1.3,0,1.19,1.37,0,SM
349,3,4,0,2,0,1,1,0,2.38,1.3,0,0.99,1.33,0,SM
350,3,4,0,4,0,1,1,1,1.93,0.5,1.8,1.06,1.12,0.95,SM
350,3,4,0,4,0,1,1,1,1.5,0.56,2.34,0.79,0.9,0.76,SM
350,3,4,0,4,0,1,1,1,1.93,0.64,1.44,0.79,0.97,0.76,SM
350,3,4,0,4,0,1,1,1,1.64,0.64,2.34,0.79,0.97,1.23,SM
350,3,4,0,4,0,1,1,1,1.64,0.64,1.44,0.88,0.97,1.23,SM
350,3,4,0,4,0,1,1,1,1.5,0.64,2.34,0.88,0.97,0.95,SM
350,3,4,0,4,0,1,1,1,1.5,0.56,1.8,1.06,1.18,0.76,SM
350,3,4,0,4,0,1,1,1,1.5,0.5,1.8,0.88,1.05,1.23,SM
350,3,4,0,4,0,1,1,1,1.64,0.64,1.8,1.06,1.4,1.23,SM
351,3,5,0,4,0,1,1,1,0.97,0.44,2.34,0.97,0.99,1,TRAIN
351,3,5,0,4,0,1,1,1,0.9,0.44,1.44,0.81,0.92,0.8,TRAIN
351,3,5,0,4,0,1,1,1,0.9,0.41,2.34,0.97,0.97,1.3,TRAIN
351,3,5,0,4,0,1,1,1,1.11,0.48,2.34,0.97,1.09,0.8,TRAIN
351,3,5,0,4,0,1,1,1,1.11,0.44,1.8,0.73,0.81,1.3,TRAIN
351,3,5,0,4,0,1,1,1,0.97,0.41,1.8,0.73,0.88,0.8,TRAIN
351,3,5,0,4,0,1,1,1,0.9,0.48,1.44,0.97,1.09,1,TRAIN
351,3,5,0,4,0,1,1,1,0.9,0.48,1.8,0.73,0.81,1,TRAIN
351,3,5,0,4,0,1,1,1,1.11,0.41,1.44,0.81,0.88,1,TRAIN
352,3,2,0,2,0,1,1,1,1.53,0.77,1.43,0.82,0.9,0.65,SM
352,3,2,0,2,0,1,1,1,1.42,0.72,1.43,0.82,0.84,0.84,TRAIN
352,3,2,0,2,0,1,1,1,1.74,0.83,1.43,0.82,1.05,0.52,TRAIN
352,3,2,0,2,0,1,1,1,1.42,0.77,0.88,0.68,0.9,0.52,SM
352,3,2,0,2,0,1,1,1,1.74,0.77,1.1,0.61,0.71,0.84,SM
352,3,2,0,2,0,1,1,1,1.53,0.72,1.1,0.61,0.84,0.52,SM
352,3,2,0,2,0,1,1,1,1.42,0.83,0.88,0.82,1.05,0.65,TRAIN
352,3,2,0,2,0,1,1,1,1.42,0.83,1.1,0.61,0.74,0.65,SM
352,3,2,0,2,0,1,1,1,1.74,0.72,0.88,0.68,0.78,0.65,SM
353,3,3,0,4,0,1,1,1,2.07,0.99,2.21,1.31,1.46,0.95,SM
353,3,3,0,4,0,1,1,1,1.87,0.93,2.21,1.31,1.4,1.23,SM
353,3,3,0,4,0,1,1,1,2.46,1.07,2.21,1.31,1.65,0.76,SM
353,3,3,0,4,0,1,1,1,1.87,0.99,1.36,1.09,1.46,0.76,SM
353,3,3,0,4,0,1,1,1,2.46,0.99,1.7,0.98,1.12,1.23,SM
353,3,3,0,4,0,1,1,1,2.07,0.93,1.7,0.98,1.33,0.76,SM
353,3,3,0,4,0,1,1,1,1.87,1.07,1.36,1.31,1.65,0.95,SM
353,3,3,0,4,0,1,1,1,1.87,1.07,1.7,0.98,1.18,0.95,SM
353,3,3,0,4,0,1,1,1,2.46,0.93,1.36,1.09,1.27,0.95,SM
354,3,3,1,4,0,1,1,1,3,1.35,1.8,1.18,1.33,1.32,SM
354,3,3,1,4,0,1,1,1,3,1.25,2.34,1.18,1.61,2.14,SM
354,3,3,1,4,0,1,1,1,3,1.17,2.34,1.06,1.46,1.65,SM
354,3,3,1,4,0,1,1,1,2.31,1.17,1.44,1.06,1.46,2.14,SM
354,3,3,1,4,0,1,1,1,2.54,1.17,2.34,1.18,1.37,1.32,SM
354,3,3,1,4,0,1,1,1,2.54,1.25,1.44,1.06,1.18,1.65,SM
354,3,3,1,4,0,1,1,1,2.54,1.17,1.44,1.42,1.5,1.32,SM
354,3,3,1,4,0,1,1,1,3,1.25,1.44,1.42,1.61,2.14,SM
354,3,3,1,4,0,1,1,1,2.54,1.25,1.8,1.18,1.61,1.65,SM
355,3,5,1,3,0,1,1,1,1.9,0.8,1.5,0.97,0.99,0.9,SM
355,3,5,1,3,0,1,1,1,1.9,0.91,1.2,0.73,0.84,0.72,SM
355,3,5,1,3,0,1,1,1,1.46,0.85,1.95,0.73,0.84,0.72,SM
355,3,5,1,3,0,1,1,1,1.61,0.91,1.95,0.73,0.84,1.17,SM
355,3,5,1,3,0,1,1,1,1.61,0.91,1.2,0.81,0.88,1.17,SM
355,3,5,1,3,0,1,1,1,1.46,0.91,1.95,0.81,0.88,0.9,SM
355,3,5,1,3,0,1,1,1,1.46,0.85,1.5,0.97,1.05,0.72,CAR
355,3,5,1,3,0,1,1,1,1.61,0.91,1.5,0.97,1.18,1.17,SM
355,3,5,1,3,0,1,1,1,1.46,0.8,1.5,0.81,0.92,1.17,SM
356,3,5,1,4,0,1,1,1,1.35,0.65,0.9,0.65,0.74,0.44,TRAIN
356,3,5,1,4,0,1,1,1,1.35,0.58,1.17,0.58,0.81,0.55,TRAIN
356,3,5,1,4,0,1,1,1,1.35,0.61,1.17,0.65,0.88,0.71,TRAIN
356,3,5,1,4,0,1,1,1,1.06,0.58,0.72,0.58,0.81,0.71,TRAIN
356,3,5,1,4,0,1,1,1,1.16,0.58,1.17,0.65,0.76,0.44,TRAIN
356,3,5,1,4,0,1,1,1,1.16,0.58,0.72,0.78,0.84,0.44,TRAIN
356,3,5,1,4,0,1,1,1,1.16,0.61,0.72,0.58,0.68,0.55,TRAIN
356,3,5,1,4,0,1,1,1,1.16,0.61,0.9,0.65,0.88,0.55,TRAIN
356,3,5,1,4,0,1,1,1,1.35,0.61,0.72,0.78,0.84,0.71,TRAIN
357,3,1,0,1,0,1,1,0,3.13,1.43,0,1.27,1.4,0,SM
357,3,1,0,1,0,1,1,0,3.13,1.33,0,1.27,1.68,0,SM
357,3,1,0,1,0,1,1,0,3.13,1.25,0,1.14,1.55,0,SM
357,3,1,0,1,0,1,1,0,2.36,1.25,0,1.14,1.55,0,SM
357,3,1,0,1,0,1,1,0,2.62,1.25,0,1.27,1.46,0,SM
357,3,1,0,1,0,1,1,0,2.62,1.33,0,1.14,1.27,0,SM
357,3,1,0,1,0,1,1,0,2.62,1.25,0,1.52,1.61,0,SM
357,3,1,0,1,0,1,1,0,3.13,1.33,0,1.52,1.68,0,SM
357,3,1,0,1,0,1,1,0,2.62,1.33,0,1.27,1.68,0,SM
358,3,2,0,1,0,1,1,0,0.87,0.34,0,0.26,0.34,0,SM
358,3,2,0,1,0,1,1,0,0.8,0.31,0,0.26,0.32,0,SM
358,3,2,0,1,0,1,1,0,1.01,0.38,0,0.26,0.41,0,TRAIN
358,3,2,0,1,0,1,1,0,0.8,0.34,0,0.22,0.35,0,TRAIN
358,3,2,0,1,0,1,1,0,1.01,0.34,0,0.2,0.25,0,SM
358,3,2,0,1,0,1,1,0,0.87,0.31,0,0.2,0.32,0,SM
358,3,2,0,1,0,1,1,0,0.8,0.38,0,0.26,0.41,0,TRAIN
358,3,2,0,1,0,1,1,0,0.8,0.38,0,0.2,0.26,0,SM
358,3,2,0,1,0,1,1,0,1.01,0.31,0,0.22,0.29,0,SM
359,3,2,0,2,0,1,1,0,1.11,0.48,0,0.74,0.89,0,SM
359,3,2,0,2,0,1,1,0,1.11,0.41,0,0.67,1.06,0,TRAIN
359,3,2,0,2,0,1,1,0,1.11,0.44,0,0.74,1.16,0,TRAIN
359,3,2,0,2,0,1,1,0,0.9,0.41,0,0.67,1.06,0,TRAIN
359,3,2,0,2,0,1,1,0,0.97,0.41,0,0.74,0.97,0,TRAIN
359,3,2,0,2,0,1,1,0,0.97,0.44,0,0.67,0.82,0,TRAIN
359,3,2,0,2,0,1,1,0,0.97,0.41,0,0.89,1.06,0,TRAIN
359,3,2,0,2,0,1,1,0,1.11,0.44,0,0.89,1.11,0,TRAIN
359,3,2,0,2,0,1,1,0,0.97,0.44,0,0.74,1.16,0,TRAIN
360,3,3,0,2,0,1,1,1,2.08,0.79,1.2,1.76,1.94,0.76,TRAIN
360,3,3,0,2,0,1,1,1,2.08,0.71,1.56,1.76,2.45,1.23,TRAIN
360,3,3,0,2,0,1,1,1,2.08,0.65,1.56,1.58,2.25,0.95,TRAIN
360,3,3,0,2,0,1,1,1,1.65,0.65,0.96,1.58,2.25,1.23,CAR
360,3,3,0,2,0,1,1,1,1.79,0.65,1.56,1.76,2.1,0.76,TRAIN
360,3,3,0,2,0,1,1,1,1.79,0.71,0.96,1.58,1.81,0.95,CAR
360,3,3,0,2,0,1,1,1,1.79,0.65,0.96,2.11,2.25,0.76,CAR
360,3,3,0,2,0,1,1,1,2.08,0.71,0.96,2.11,2.37,1.23,CAR
360,3,3,0,2,0,1,1,1,1.79,0.71,1.2,1.76,2.45,0.95,TRAIN
361,3,3,1,3,0,1,1,0,1.75,0.95,0,1.63,1.69,0,SM
361,3,3,1,3,0,1,1,0,1.42,0.98,0,1.22,1.42,0,SM
361,3,3,1,3,0,1,1,0,1.75,1.02,0,1.22,1.47,0,SM
361,3,3,1,3,0,1,1,0,1.53,1.02,0,1.22,1.47,0,SM
361,3,3,1,3,0,1,1,0,1.53,1.02,0,1.36,1.53,0,SM
361,3,3,1,3,0,1,1,0,1.42,1.02,0,1.36,1.53,0,SM
361,3,3,1,3,0,1,1,0,1.42,0.98,0,1.63,1.76,0,SM
361,3,3,1,3,0,1,1,0,1.42,0.95,0,1.36,1.55,0,SM
361,3,3,1,3,0,1,1,0,1.53,1.02,0,1.63,2.1,0,SM
362,3,3,1,3,0,1,1,1,1.89,0.76,1.82,2.11,2.37,0.85,SM
362,3,3,1,3,0,1,1,1,1.74,0.7,1.82,2.11,2.25,1.1,SM
362,3,3,1,3,0,1,1,1,2.2,0.84,1.82,2.11,2.81,0.68,TRAIN
362,3,3,1,3,0,1,1,1,1.74,0.76,1.12,1.76,2.45,0.68,TRAIN
362,3,3,1,3,0,1,1,1,2.2,0.76,1.4,1.58,1.84,1.1,SM
362,3,3,1,3,0,1,1,1,1.89,0.7,1.4,1.58,2.25,0.68,TRAIN
362,3,3,1,3,0,1,1,1,1.74,0.84,1.12,2.11,2.81,0.85,CAR
362,3,3,1,3,0,1,1,1,1.74,0.84,1.4,1.58,1.94,0.85,CAR
362,3,3,1,3,0,1,1,1,2.2,0.7,1.12,1.76,2.1,0.85,CAR
363,3,4,0,4,0,1,1,1,0.94,0.39,0.91,1.02,1.3,0.45,SM
363,3,4,0,4,0,1,1,1,0.87,0.36,0.91,1.02,1.16,0.58,SM
363,3,4,0,4,0,1,1,1,1.08,0.43,0.91,1.02,1.47,0.36,CAR
363,3,4,0,4,0,1,1,1,0.87,0.39,0.56,0.85,1.3,0.36,CAR
363,3,4,0,4,0,1,1,1,1.08,0.39,0.7,0.76,0.89,0.58,CAR
363,3,4,0,4,0,1,1,1,0.94,0.36,0.7,0.76,1.16,0.36,CAR
363,3,4,0,4,0,1,1,1,0.87,0.43,0.56,1.02,1.47,0.45,CAR
363,3,4,0,4,0,1,1,1,0.87,0.43,0.7,0.76,0.97,0.45,CAR
363,3,4,0,4,0,1,1,1,1.08,0.36,0.56,0.85,1.08,0.45,CAR
364,3,2,0,4,0,1,1,0,1.36,0.34,0,1.63,1.69,0,SM
364,3,2,0,4,0,1,1,0,1.04,0.39,0,1.22,1.42,0,SM
364,3,2,0,4,0,1,1,0,1.36,0.45,0,1.22,1.47,0,SM
364,3,2,0,4,0,1,1,0,1.15,0.45,0,1.22,1.47,0,SM
364,3,2,0,4,0,1,1,0,1.15,0.45,0,1.36,1.53,0,SM
364,3,2,0,4,0,1,1,0,1.04,0.45,0,1.36,1.53,0,SM
364,3,2,0,4,0,1,1,0,1.04,0.39,0,1.63,1.81,0,SM
364,3,2,0,4,0,1,1,0,1.04,0.34,0,1.36,1.55,0,SM
364,3,2,0,4,0,1,1,0,1.15,0.45,0,1.63,2.1,0,TRAIN
365,3,4,1,3,0,1,1,1,1.59,0.91,1.1,1.84,1.89,2,SM
365,3,4,1,3,0,1,1,1,1.23,0.94,1.43,1.38,1.55,1.6,SM
365,3,4,1,3,0,1,1,1,1.59,0.98,0.88,1.38,1.62,1.6,SM
365,3,4,1,3,0,1,1,1,1.35,0.98,1.43,1.38,1.62,2.6,SM
365,3,4,1,3,0,1,1,1,1.35,0.98,0.88,1.53,1.67,2.6,SM
365,3,4,1,3,0,1,1,1,1.23,0.98,1.43,1.53,1.67,2,SM
365,3,4,1,3,0,1,1,1,1.23,0.94,1.1,1.84,1.94,1.6,SM
365,3,4,1,3,0,1,1,1,1.23,0.91,1.1,1.53,1.69,2.6,SM
365,3,4,1,3,0,1,1,1,1.35,0.98,1.1,1.84,2.18,2.6,SM
366,3,4,1,1,0,1,1,1,0.85,0.61,0.91,1.19,1.36,0.4,CAR
366,3,4,1,1,0,1,1,1,1,0.63,0.91,1.19,1.47,0.32,CAR
366,3,4,1,1,0,1,1,1,0.77,0.59,0.91,1.19,1.3,0.52,TRAIN
366,3,4,1,1,0,1,1,1,0.77,0.61,0.56,0.99,1.3,0.32,CAR
366,3,4,1,1,0,1,1,1,1,0.61,0.7,0.89,0.99,0.52,CAR
366,3,4,1,1,0,1,1,1,0.77,0.63,0.56,1.19,1.47,0.4,CAR
366,3,4,1,1,0,1,1,1,0.85,0.59,0.7,0.89,1.19,0.32,CAR
366,3,4,1,1,0,1,1,1,1,0.59,0.56,0.99,1.16,0.4,CAR
366,3,4,1,1,0,1,1,1,0.77,0.63,0.7,0.89,1.06,0.4,CAR
367,3,4,0,3,0,1,1,1,2.04,0.54,1.4,1,1,0.8,SM
367,3,4,0,3,0,1,1,1,2.04,0.68,1.12,0.75,1.08,0.64,SM
367,3,4,0,3,0,1,1,1,1.58,0.6,1.82,0.75,1,0.64,SM
367,3,4,0,3,0,1,1,1,1.73,0.68,1.82,0.75,1.08,1.04,SM
367,3,4,0,3,0,1,1,1,1.73,0.68,1.12,0.83,1,1.04,SM
367,3,4,0,3,0,1,1,1,1.58,0.6,1.4,1,1.08,0.64,SM
367,3,4,0,3,0,1,1,1,1.58,0.68,1.82,0.83,1,0.8,SM
367,3,4,0,3,0,1,1,1,1.73,0.68,1.4,1,1.33,1.04,SM
367,3,4,0,3,0,1,1,1,1.58,0.54,1.4,0.83,1.08,1.04,SM
368,3,5,0,4,0,1,1,0,2.68,1.3,0,0.83,1,0,TRAIN
368,3,5,0,4,0,1,1,0,2.68,1.22,0,0.83,1.33,0,TRAIN
368,3,5,0,4,0,1,1,0,2.68,1.16,0,0.75,1.33,0,TRAIN
368,3,5,0,4,0,1,1,0,2.11,1.16,0,0.75,1.33,0,TRAIN
368,3,5,0,4,0,1,1,0,2.3,1.16,0,0.83,1.08,0,TRAIN
368,3,5,0,4,0,1,1,0,2.3,1.22,0,0.75,1,0,TRAIN
368,3,5,0,4,0,1,1,0,2.3,1.16,0,1,1,0,SM
368,3,5,0,4,0,1,1,0,2.68,1.22,0,1,1.08,0,TRAIN
368,3,5,0,4,0,1,1,0,2.3,1.22,0,0.83,1.33,0,TRAIN
369,3,5,1,2,0,1,1,1,1.61,0.53,2.6,1,1.08,1.45,SM
369,3,5,1,2,0,1,1,1,1.46,0.47,2.6,1,1,1.88,SM
369,3,5,1,2,0,1,1,1,1.92,0.61,2.6,1,1.33,1.16,TRAIN
